PM 1.0, PM 2.5, PM4.0, PM10.0, Temperature, Humiditiy, VOC, NOx, CO2
4.0000,4.8000,5.3000,5.5000,46.1100,27.2950,99.0000,1.0000,1435.0000,7/17/2025 16:7:21 ,DONE 
4.0000,4.8000,5.3000,5.5000,45.8100,27.3150,98.0000,1.0000,1437.0000,7/17/2025 16:7:24 ,DONE 
3.9000,4.7000,5.1000,5.4000,45.6800,27.3350,98.0000,1.0000,1457.0000,7/17/2025 16:7:28 ,DONE 
3.9000,4.6000,5.1000,5.4000,45.8500,27.3600,97.0000,1.0000,1467.0000,7/17/2025 16:7:31 ,DONE 
3.8000,4.5000,5.0000,5.2000,46.4400,27.3750,97.0000,1.0000,1472.0000,7/17/2025 16:7:35 ,DONE 
3.8000,4.5000,5.0000,5.2000,46.5600,27.4200,99.0000,1.0000,1482.0000,7/17/2025 16:7:38 ,DONE 
3.8000,4.5000,5.0000,5.2000,46.5700,27.4700,100.0000,1.0000,1494.0000,7/17/2025 16:7:42 ,DONE 
3.9000,4.6000,5.1000,5.3000,46.5300,27.5400,100.0000,1.0000,1500.0000,7/17/2025 16:7:45 ,DONE 
3.9000,4.6000,5.1000,5.3000,46.3300,27.5950,99.0000,1.0000,1502.0000,7/17/2025 16:7:49 ,DONE 
3.9000,4.6000,5.1000,5.3000,45.8700,27.6400,98.0000,1.0000,1504.0000,7/17/2025 16:7:52 ,DONE 
3.9000,4.6000,5.1000,5.3000,45.5300,27.6600,98.0000,1.0000,1504.0000,7/17/2025 16:7:56 ,DONE 
3.8000,4.5000,5.0000,5.2000,45.7100,27.7050,98.0000,1.0000,1506.0000,7/17/2025 16:7:59 ,DONE 
3.2000,3.9000,4.3000,4.5000,44.5300,27.8450,97.0000,1.0000,1519.0000,7/17/2025 16:8:21 ,DONE 
3.1000,3.7000,4.1000,4.3000,44.5900,27.8400,97.0000,1.0000,1520.0000,7/17/2025 16:8:24 ,DONE 
3.1000,3.7000,4.1000,4.3000,44.5700,27.8400,97.0000,1.0000,1520.0000,7/17/2025 16:8:28 ,DONE 
3.1000,3.7000,4.1000,4.3000,44.7800,27.8250,96.0000,1.0000,1521.0000,7/17/2025 16:8:31 ,DONE 
3.0000,3.6000,4.0000,4.2000,44.9600,27.8100,96.0000,1.0000,1523.0000,7/17/2025 16:8:35 ,DONE 
3.0000,3.6000,4.0000,4.2000,45.3600,27.8050,97.0000,1.0000,1523.0000,7/17/2025 16:8:38 ,DONE 
3.0000,3.6000,4.0000,4.2000,45.5500,27.8100,97.0000,1.0000,1523.0000,7/17/2025 16:8:42 ,DONE 
2.9000,3.5000,3.8000,4.0000,45.6000,27.8250,98.0000,1.0000,1525.0000,7/17/2025 16:8:46 ,DONE 
2.9000,3.5000,3.8000,4.0000,45.4700,27.8350,99.0000,1.0000,1524.0000,7/17/2025 16:8:49 ,DONE 
2.9000,3.5000,3.8000,4.0000,45.2400,27.8350,99.0000,1.0000,1525.0000,7/17/2025 16:8:53 ,DONE 
2.8000,3.3000,3.7000,3.9000,44.8800,27.8450,99.0000,1.0000,1527.0000,7/17/2025 16:8:56 ,DONE 
2.7000,3.3000,3.7000,3.9000,44.2000,27.8650,98.0000,1.0000,1526.0000,7/17/2025 16:9:18 ,DONE 
2.7000,3.3000,3.7000,3.9000,45.0200,27.8700,100.0000,1.0000,1526.0000,7/17/2025 16:9:21 ,DONE 
2.7000,3.3000,3.7000,3.9000,45.1900,27.8750,101.0000,1.0000,1526.0000,7/17/2025 16:9:25 ,DONE 
2.7000,3.3000,3.7000,3.9000,45.2800,27.8750,103.0000,1.0000,1525.0000,7/17/2025 16:9:28 ,DONE 
2.7000,3.3000,3.7000,3.9000,45.3000,27.8650,103.0000,1.0000,1524.0000,7/17/2025 16:9:32 ,DONE 
2.7000,3.3000,3.7000,3.9000,45.2400,27.8550,103.0000,1.0000,1523.0000,7/17/2025 16:9:35 ,DONE 
2.7000,3.3000,3.7000,3.9000,45.1800,27.8550,102.0000,1.0000,1525.0000,7/17/2025 16:9:39 ,DONE 
2.7000,3.3000,3.7000,3.9000,45.0300,27.8450,101.0000,1.0000,1525.0000,7/17/2025 16:9:42 ,DONE 
2.8000,3.4000,3.8000,4.0000,45.0400,27.8450,101.0000,1.0000,1525.0000,7/17/2025 16:9:46 ,DONE 
2.8000,3.4000,3.8000,4.0000,44.8700,27.8450,101.0000,1.0000,1526.0000,7/17/2025 16:9:49 ,DONE 
2.7000,3.3000,3.7000,3.9000,44.6200,27.8450,101.0000,1.0000,1526.0000,7/17/2025 16:9:53 ,DONE 
2.7000,3.3000,3.7000,3.9000,44.3100,27.8450,101.0000,1.0000,1526.0000,7/17/2025 16:9:56 ,DONE 
2.7000,3.3000,3.7000,3.9000,43.7200,27.8500,99.0000,1.0000,1527.0000,7/17/2025 16:10:7 ,DONE 
2.6000,3.2000,3.5000,3.7000,43.6200,27.8400,98.0000,1.0000,1526.0000,7/17/2025 16:10:11 ,DONE 
2.6000,3.2000,3.5000,3.7000,43.5300,27.8250,97.0000,1.0000,1526.0000,7/17/2025 16:10:14 ,DONE 
2.7000,3.3000,3.7000,3.9000,43.5000,27.8200,97.0000,1.0000,1526.0000,7/17/2025 16:10:18 ,DONE 
2.7000,3.3000,3.7000,3.9000,43.5000,27.8050,97.0000,1.0000,1526.0000,7/17/2025 16:10:21 ,DONE 
2.7000,3.3000,3.7000,3.9000,43.5100,27.8000,97.0000,1.0000,1526.0000,7/17/2025 16:10:25 ,DONE 
2.7000,3.3000,3.7000,3.9000,43.5200,27.7950,97.0000,1.0000,1526.0000,7/17/2025 16:10:28 ,DONE 
2.7000,3.3000,3.7000,3.9000,43.5300,27.7900,97.0000,1.0000,1526.0000,7/17/2025 16:10:32 ,DONE 
2.7000,3.3000,3.7000,3.9000,43.5300,27.7850,97.0000,1.0000,1525.0000,7/17/2025 16:10:35 ,DONE 
2.7000,3.3000,3.7000,3.9000,43.5200,27.7800,97.0000,1.0000,1525.0000,7/17/2025 16:10:39 ,DONE 
2.7000,3.3000,3.7000,3.9000,43.5100,27.7750,97.0000,1.0000,1525.0000,7/17/2025 16:10:42 ,DONE 
2.7000,3.3000,3.7000,3.9000,43.5100,27.7700,97.0000,1.0000,1525.0000,7/17/2025 16:10:46 ,DONE 
2.7000,3.3000,3.7000,3.9000,43.4700,27.7650,97.0000,1.0000,1523.0000,7/17/2025 16:10:49 ,DONE 
2.7000,3.3000,3.7000,3.9000,43.4700,27.7600,97.0000,1.0000,1522.0000,7/17/2025 16:10:53 ,DONE 
2.7000,3.3000,3.7000,3.9000,43.4800,27.7600,97.0000,1.0000,1522.0000,7/17/2025 16:10:56 ,DONE 
2.6000,3.2000,3.5000,3.7000,43.6100,27.7300,98.0000,1.0000,1519.0000,7/17/2025 16:11:13 ,DONE 
2.6000,3.2000,3.5000,3.7000,43.6400,27.7250,98.0000,1.0000,1518.0000,7/17/2025 16:11:17 ,DONE 
2.6000,3.2000,3.5000,3.7000,43.6900,27.7250,98.0000,1.0000,1517.0000,7/17/2025 16:11:20 ,DONE 
